origin: C1N(C)CCN(C)CCN(C)CCN(C)CCN(C)CCN(C)C1, cl: C1N(CCN(C)CCN(C)C1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1C(C)CC(C)C[N+]1(C)C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C(N(CC)CC)C, cl: C(C)[N+](CC)(CC)CC, target: CC(N(C(C)C)CC)C
origin: CC[N+](CC)(CC)CC, cl: CCN(CC)CC, target: C(N(C(C)C)C(C)C)C
origin: C(C)(C)(C)N(C(C)C)C, cl: C1(C)CC(C[N+](C)(C1)C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C1CCCC(N)C1, cl: CC(C)N(C(C)C)CC, target: C(C)(C)N(C(C)C)CC
origin: C(C)N(C(C)C)C(C)C, cl: C1(CCCCC1)N, target: CC1C[N+](C)(C)CC(C)C1
origin: C(C)[n+]1ccn(C)c1, cl: CC[N+](CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C1CCC(N2CCCCC2)CC1, cl: C(N(CC)C(C)C)(C)C, target: C(N(C(C)C)CC)(C)C
origin: C1NC(C)(C)CC(C)NCCNC(C)(C)CC(C)NC1, cl: CC(N(C(C)C)CC)C, target: C(N(CC)C(C)C)(C)C
origin: C1C2CC3CC1CC([N+](C)(C)C)(C2)C3, cl: C1[N+](CCCC1C)(C)CC, target: [C@H]1(C)C[C@H](C)C[NH2+]C1
origin: C1C(C)[N+](CC)(C)C(C)CC1, cl: [C@@CC(C)C)CCCC[N+](C)(C)C, target: C1[C@H](C)[NH2+][C@H](C)CC1
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1CC(C)C[N+](C)(C1)C, target: C[N+]1(C)C(C)CCCC1C
origin: CC1CCCC(C)[N+]1(CC)C, cl: C1CC([N+](C)(CC)C(C)C1)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: CC1[N+](C)(CC)C(C)CCC1, cl: [N+]1(C(C)CCCC1C)(C)C, target: C(C)[N+]1(C)C(C)CCCC1C
origin: CC[N+](CC)(CC)CC, cl: n1(C)cc[n+](c1)CCCC, target: c1[n+](CC)ccn1C
origin: C(C)[N+]1(C)C(C)(C)CCCC1(C)C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)CC(C)C[N+]1(C)C
origin: C(NCCNCCN)CN, cl: C(CN)NCCNCCNCCN, target: C(CNCCNCCN)N
origin: C(N)CNCCNCCNCCNCCN, cl: C(N)CNCCN, target: C(CCNCCN)NCCN
origin: C1NC(C)(C)CC(C)NCCNC(C)(C)CC(C)NC1, cl: N1CCNC(C)CC(C)(NCCNC(C)CC1(C)C)C, target: N1CCNC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@@H]1C
origin: C1CCCCC1N, cl: C1(CCNCC1)N1CCCCC1, target: C1NC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NC1
origin: C1CC(C)C2CC([N+]1(C)C)C2(C)C, cl: C[C@1(C)CCCC(C)(C)[N+]1(CC)CCCCC1, target: [N+]1(C)(C)C[C@@H](C)C[C@@H](C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1[C+](C)(C)CC(C)C1, target: C[N+]1(C)C[C@@H](C)C[C@H](C)C1
origin: CC1CC(C)C[N+](C)(C)C1, cl: [N+]1(C)(CC)CCCC(C)(C1)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: [N+]1(C)(C)CC(C)CC(C)C1, cl: CC[N+]1(C(C)CCCC1(C)C)C, target: C1CC(C)[N+](CC)(CC)C(C)C1
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1CCC([N+](C)(C1C)C)C, target: C1CCC2CCCC1[N+]2(C)C
origin: C1C(C)[N+](CC)(CC)C(C)CC1, cl: CC1[N+](C(C)CCC1)(CC)CC, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: C1(C)C[N+](C)(C)CC(C)C1, cl: C1(C)CC(C[N+](C)(C)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: C[N+]1(C)CC(C)CC(C)C1, cl: C(C)[N+]1(C)C(CCCC1C)C, target: C(C)[P+](CC)(CC)CC
origin: C1CC(C)(C)[N+](CC)(C)C(C)(C)C1, cl: [N+]1(C)(C)CC(CC(C1)C)C, target: C1CCC(C)[N+](C)(C)C1C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1CCC([N+](C)(C1C)C)C, target: C[N+]1(CC)C(C)(C)CCCC1(C)C
origin: C1CCC2C(C1)CCC[N+]2(C)C, cl: C1CCC2CCC[N+](C)(C2C1)C, target: C1CCC(C)[N+](CC)(CC)C1C
origin: C1CCC2C(C1)CCC[N+]2(C)C, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1CC(C)[N+](C)(C)C(C)C1
origin: C1C2CC3CC1C[N+](C)(C)C(C3)C2, cl: C12CC3CC(C1)CC(C2)(C3)[N+](C)(C)C, target: CC1(C)C2CC1[N+](C)(C)CCC2
origin: C12CC3CC(C1)CC(C2)[N+](C)(C)C3, cl: C1(C)CC(C[N+](C)(C)C1)C, target: C1C(C)(C)CC2CC1(C)C[N+]2(C)C
origin: C1C(C)C[N+](C)(C)CC1C, cl: CC1(C)C2CC1[N+](CCC2C)(C)C, target: C12[N+](C)(C)CCCC(C1)C2(C)C
origin: C1C(C)C[N+](C)(C)CC1C, cl: C1(C)CCCC([N+]1(C)C)C, target: CC1C2C(C)(C)C([N+](C)(C)CC1)C2
origin: N1CCNC(C)(C)CC(C)NCCNC(C)(C)CC1C, cl: C(C)[N+](CC)(C)C, target: CC(N(CC)C(C)C)C
origin: C1CCCC(N2CCCCC2)C1, cl: C(C)[N+](CC)(C)C, target: CC(C)N(CC)C(C)C
origin: C1CCCC(N2CCCCC2)C1, cl: N(C(C)C)(CC)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: C1CNC(C)(C)CC(C)NCCNC(C)(C)CC(C)N1, cl: C(n1c[n+](C)cc1)C, target: c1c[n+](C)cn1CC
origin: C1CCCC(N2CCCCC2)C1, cl: C(C)[N+](C)(C)CC, target: C(N(C(C)C)C(C)C)C
origin: C12CC(C(C)CC[N+]1(C)C)C2(C)C, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)CCCC(C)[N+]1(CC)C, cl: [N+]12(CCCC2)CC(CC(C)C1)C, target: CC1CC(C)C[N+](C)(C)C1
origin: CC1(C)C[N+](C)(C)CC(C)(C)C=C1, cl: C[N+](C)(C12CC3CC(C1)CC(C3)C2)C, target: C1[N+](C)(C)C(CC)CCC1
origin: C1(C)CCCC(C)[NH2+]1, cl: CC1C[N+](C)(C)CC(C1)C, target: C1(C)CCCC(C)[N+]1(C)CC
origin: C1(C)C[N+](CC)(CC)CC(C)O1, cl: C1CC2CCC[N+](C1C2(C)C)(CC)CC, target: CC1CCCC(C)[N+]1(CC)CC
origin: CC1(C)CCC[N+](C)(C(C)C)C1, cl: C1CC(C)[N+](C)(C(C)C1)C, target: [N+]12(CCCC1)C(C)CCCC2C
origin: C1CC(C)[N+](CC)(C)C(C)C1, cl: C[N+]1(CC(C)CC(C1)C)C, target: CC1(C)C[N+](C)(C)CC(C)(C)C=C1
origin: C(C)(C)N(C(C)C)CC, cl: [N+](CC)(CC)(CC)CC, target: CC[N+](CC)(CC)CC
origin: C1CCCC(N)C1, cl: C(C)[N+](CC)(CC)CC, target: CC(N(C(C)C)CC)C
origin: C(N(CC)CC)C, cl: N(C(C)C)(CC)C(C)C, target: C(C)(N(CC)C(C)C)C
origin: C1CCCCC1N, cl: CN1CCN(CCN(CCN(C)CCN(C)CCN(CC1)C)C)C, target: CN1CCN(C)CCN(C)CC1
origin: C1CCC(N2CCCCC2)CC1, cl: CN1CCN(C)CCN(CC1)C, target: C1CN(C)CCN(C)CCN1C
origin: C1CC2CCC[N+](C)(C)C2CC1, cl: C1CC2C(CCCC2)[N+](C)(C)CC1, target: [C@@H]1(C)CCC[C@H](C)[N+]1(C)C
origin: C1C2C(CCCC2)C[N+](C)(C)CC1, cl: C[N+]1(C2CCC1CCC2)CCCC[N+]1(C)C2CCC1CC2, target: C1[C@@H](C)[N+](C)(C)[C@@H](C)CC1
