origin: C1N(C)CCN(C)CC2, cl: C1CN(C)CCN(C)CCN(CCN(CCN(CCN1C)C)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: CCN(C(C)CCCCCCCCCC[n+](C)ccc2)cc1, cl: CCN(C(C)C)CC, target: CCN(C(C)C)C(C)C
origin: [P+](CC)(CCCCCCCCCCCCCC[N+](C)(C)C)CC, cl: C(C)[P+](CC)(CC)CC, target: [P+](CC)(CC)(CC)CC
origin: C[N+]1(C)CCCC1CCCCC2, cl: C1(C)CC(C)C[N+](C1)(C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1(CC)CCCC2CCCC[N+](C)(C)CCC(C)(C)CC2, cl: C1[N+](C)(CC(C)(CC1)C)C, target: C1(CC)CCCC[N+]1(C)C
origin: C(C)[N+]1(C)CCCC1, cl: C1C(C)[N+](C)(C)CC(C)C1, target: C(C)[N+]1(C)C(C)CCCC1C
origin: CC1CCCC(C)CC1, cl: [N+]1(CC)(CC)CCCC(C)(C1)C, target: CC1CCCC(C)[N+]1(CC)CC
origin: C1CCC(C)[N+](C)(C)C2, cl: C1CCC[N+]23C1(CCCC2)CCCC3, target: C1CCC(C)[N+]2(CCCC2)C1C
origin: CC1(C)C[N+](CC)(CC)CCCC1, cl: C1C(C)(C)CC2[N+](C)(CC1(C)CC2)C, target: CC1(C)C[N+](C)(C)CC(C)(C)C=C1
origin: CC[N+](CCCCCCCCCCC)cc1, cl: CC[N+](CC)(C)C, target: CC[N+](CC)(CC)CC
origin: C(C)(N(CCCCCCCCCCCCCCC)cccc2)CCCC1, cl: C(C)(N(C(C)C)CC)C, target: C(C)(N(CC)C(C)C)C
origin: C(C)(C)N(C)CC(C)(C)C, cl: CC(N(C(C)C)CC)C, target: C(C)(C)N(CC)C(C)C
origin: N1(C)CCN(CC)CC2, cl: CN1CCN(C)CCN(C)CCN(CCN(CCN(C1)C)C)C, target: N1(C)CCN(C)CCN(C)CC1
origin: C1CN(C)CC1CC(C)C2, cl: C1CN(C)CCN(CCCN(C)CCN(C1)C)C, target: C1CN(C)CCN(C)CCN1C
origin: [C@@H]1(C)CCCC2CC2CC1CCC(CC[N+](C)(C)CCCC2)CCC1, cl: C1[C@H](C)CC2C3C(C[N+](CC)(CC)C3)C1C1C[N+](CC12)(CC)CC, target: [C@@H]1(C)[N+](C)(C)[C@H](C)CCC1
origin: C[N+]1(C)CCCCC2C2CC(C)CCCC1, cl: C[C@H]1CC[N+](C)(C)C1, target: C[N+]1(C)[C@H](C)CCC[C@@H]1C
origin: C[C@H]1[N+](CC(C)CCCCCC2)CCCC2, cl: C[N+]1(C)CCCCC2C1CCCC2, target: C[C@H]1[N+](C)(C)[C@@H](C)CCC1
origin: C1[N+](C)(C)CCC2CCCC1C1, cl: C1[N+](C)(C)CC(CC1C)C, target: C1[N+](C)(C)C[C@@H](C)C[C@H]1C
origin: C[C@H]1C[N+](CCCC(C)CCCCC2)CCCCCCCC[n+]1c(C)c(C)n(C)c1C)C, cl: C1[C@@H](-O)[NH2+], target: C[C@H]1C[N+](C)(C)C[C@@H](C)C1
origin: C[C@@H]1CC(C)(CCC3)CC(C)C[N+]1(C)CCCCC2, cl: C1[C@H](C)CCCCC1, target: C[C@@H]1C[N+](C)(C)C[C@H](C)C1
origin: CC[P+](CCCCCCCCCCCCCCC[n+]2ccn(C)c1C)C, cl: C(C)[P+](CC)(C)CC, target: CC[P+](CC)(CC)CC
origin: C1[N+](C)(C)CCCC1CC[N+]1(C)CCCC2CCCC1, cl: [N+]1(C)(CCCC2CC1C2(C)C)C, target: C1[N+](C)(C)CC(C)CC1C
origin: C1(C)CC(C)C1CCCC1, cl: [N+]1(C)(CCCCC1)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C([N+](CC)(C)C)C(C)CCCC1, cl: [N+](CC)(CC)(CC)CC, target: C([N+](CC)(CC)CC)C
origin: C[N+]1(C)CCCC2CCC2C1, cl: C[N+]1(C)C(CCCC1C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: C1(C)CC(C)(C)C2CC(C1)C2, cl: [N+]1(C)(CCCC2CC1C2(C)C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: CC[P+](CC(C)C)n(C)c(C)c1C, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC[P+](CC(C)CCCCCC2)cc1, cl: CC[P+](CC)(C)CC, target: CC[P+](CC)(CC)CC
origin: CC[P+](CC(C)CCCC2)cccc1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC[P+](CCCCCCCCC[n+](C)cc2)cc1, cl: C(C)[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: CC(C)N(CCCCCCC[N+](C)(C)CC)C, cl: N(C(C)C)(C)C, target: CC(C)N(CC)C(C)C
origin: [C@@H]1(CCC3CCCCC1)CCCC2, cl: C1[C@H](C2CC3CC1CC(C3)C2)[N+](C)(C)C, target: [C@@H]1(C)C[C@H](C)C[NH2+]C1
origin: [NH2+]1[C+](C)(CCCCCCC1)CCCCCC1, cl: C1C[C@H](C2CCC1C2)[N+](C)(C)C, target: [NH2+]1[C@@H](C)CCC[C@H]1C
origin: N(C(C)C)(C)CCCC[N+](C)(CCCC2)CC1, cl: CC(C)N(CC)C(C)C, target: N(C(C)C)(CC)C(C)C
origin: C(C)(C)N(C)CCC1, cl: CC(N(C(C)C)CC)C, target: C(C)(C)N(CC)C(C)C
origin: C(C)(N(C(C)C)CC1)CCCC, cl: CC(C)N(CC)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: C[N+]1(C)CCCCC(C)(C)C1, cl: [N+]1(C)(C)CCCC2CCCCC12, target: C[N+]1(C)CC(C)CC(C)C1
origin: CC[N+](CC)(CC)CCCC1, cl: [N+](CC)(CC)(C)C, target: CC[N+](CC)(CC)CC
origin: CC[N+](CC)(CC)CCC1, cl: [N+](CC)(C)(CC)C, target: CC[N+](CC)(CC)CC
origin: C(C)(N(C(C)C)CC)C2, cl: N(CC)(C(C)C)C(C)C, target: C(C)(N(C(C)C)CC)C
origin: CC(C)N(CCCCCCCCC[n+]2c(C)cc2)cc1, cl: CCN(C(C)C)C(C)C, target: CC(C)N(CC)C(C)C
origin: C1C(C)(C)CC[N+](C)(CCCCC2)CCCCC1, cl: CC1(C)CCC[N+](C1)(C)C, target: C1C(C)(C)[N+](C)(CC)C(C)(C)CC1
origin: C(C)(C)N(C)CC2, cl: CC(C)N(CC)C(C)C, target: C(C)(C)N(C(C)C)CC
origin: [C@@H]1(C)(C)CC2CC(CC3)C1, cl: [C@H]1(C)CC2C3C4C[N+](CC)(CC4C(C=C3)C2C1)CC, target: [C@@H]1(C)[N+](CC)(CC)[C@H](C)CCC1
origin: C1C(C)CC(C)C[N+]1(C)CCCCC1, cl: C1(C)CC(C)C[N+](CC)(C)C1, target: C1C(C)CC(C)C[N+]1(C)C
origin: CCN(C(C)CC)(C)CC1, cl: CC(C)N(CC)C(C)C, target: CCN(C(C)C)C(C)C
origin: N(C(C)C)(C)CCCCC1, cl: C(N(C(C)CC)C(C)C)C, target: N(C(C)C)(C(C)C)CC
origin: C1[N+](C)(C)C, cl: C1[N+](C)(CCC1)CCCCC[N+]1(C)CCCC1, target: C1[N+](C)(C)CC(C)CC1C
origin: CC(C)N(C(C)CC1)CCCCCCC1, cl: CC(N(CC)C(C)C)C, target: CC(C)N(C(C)C)CC
origin: CC1C[N+](C)(C)CCC2, cl: C[N+]1(C)CCCCC1C, target: CC1C[N+](C)(C)CC(C)C1
origin: CC[N+](CC)(CC)CCCC1, cl: [N+](CC)(C)(C)CC, target: CC[N+](CC)(CC)CC
origin: CC(C)N(C(C)CCCC3)CCCCCC1, cl: N(C(C)C)(CC)C(C)C, target: CC(C)N(C(C)C)CC
origin: CC(C)N(CCCCCC[N+]1(C)C)CC, cl: CC(N(C(C)C)CC)C, target: CC(C)N(CC)C(C)C
origin: C1[C@@H](C)(C)CCCC2C2C1C3C(C1)C2)C1, cl: C1[NH2+]CC(CC1)CC2, target: C1[C@@H](C)C[C@H](C)C[NH2+]1
origin: C[C@@H]1CC(C)(C)CC(C)CC2CCC2, cl: C1CC[C@H]N2CCOCCOCCOCCOCCO1, target: C[C@@H]1CCC[C@H](C)[NH2+]1
origin: C1(C)CCCCC2CC[N+]1(C)CCCC1, cl: C1(C)CCCC([N+]21CCCC2)C, target: C1(C)CCCC(C)[N+]1(C)C
origin: [N+]1(CC)(CC)CCCC2C1, cl: CC[N+]1(CC)CC2C3C=CC(C4C[N+](CC43)(CC)CC)C2C1, target: [N+]1(CC)(CC)C(C)CCCC1C
origin: CC[N+]1(CC)CCCCCC(C)CCC[N+]2(C)CCCC1, cl: CC[N+]1(CC)CC2C(C3C4C[N+](CC)(CC4C(C2C1)C=C3)CC)(CC)CC, target: CC[N+]1(C)C(C)CCCC1C
origin: C(C)[n+]1ccccc1, cl: C(C)[n+]1cn(C)cc1, target: C(C)[n+]1cn(C)cc1
origin: CC1C[N+](C)(C)CC(C)CCC1, cl: C1(C)C[N+](CC)(CC)CC(C)C1, target: CC1C[N+](C)(C)CC(C)C1
origin: C(NCCN)CNCCCC, cl: C(N)CNCCNCCNCCN, target: C(NCCN)CNCCN
origin: N(CCN)CCCCCCCCCCCCCCCC[N+]1(C)C(C)(C)C, cl: N(CCCNCCN)CCN, target: N(CCN)CCCNCCN
origin: CC1(C)NCCCCN(C)CC, cl: C1NC(C)(CC(NCCNC(CC(NCC1)C)(C)C)C)C, target: CC1(C)NCCN[C@@H](C)CC(C)(C)NCCN[C@@H](C)C1
origin: C1NC(C)(C)CC1(C)CCCC1, cl: N1CCNC(C)CC(C)(NCCNC(C)CC1(C)C)C, target: C1NC(C)(C)C[C@H](C)NCCNC(C)(C)C[C@H](C)NC1
origin: C[N+]1(C)CCC(C)CC1C, cl: C1[C@@H](-O)C)O, target: C[N+]1(C)C[C@@H](C)C[C@@H](C)C1
origin: C[C@H]1C[N+](CC)(CC)CC1CCC1C2(C)CC1, cl: C[N+]1(C)CC(CC(C)C1)C, target: C[C@H]1C[C@H](C)C[N+](C)(C)C1
origin: C1(C)C[N+](C)(C)CCC1CC1CCCCC1, cl: [N+]1(C)(CCCC2C1CCC2)C, target: C1(C)C[N+](C)(C)CC(C)C1
origin: C1(C)CCCC[N+]1(C)CCCC1, cl: CC1[N+](C)(C(C)CCC1)C, target: C1(C)CCCC(C)[N+]1(CC)CC
origin: C[N+]1(C)CCCC(C)CC1, cl: C1C2CCCC(C1)[N+]2(C)CC, target: C[N+]1(C)C2CCCC1CCC2
origin: C(C)[N+]1(C)CCCCCCCCC[n+]1c(C)n(C)cc[n+]1CCCCCCCCCCC1, cl: CC1CCCC(C)[N+]1(CC)CC, target: C(C)[N+]1(CC)C(C)CCCC1C
origin: C[N+]1(C)CCCC(C)CCCC1, cl: C1C(C)C[N+](C)(CC1C)C, target: C[N+]1(C)CC(C)CC(C)C1
origin: [P+](CC)(CC[N+](C)(C)C)(C)CC1C(C)(C)CC1, cl: C([P+](CC)(CC)CC)C, target: [P+](CC)(CC)(CC)CC
origin: C[N+]1(C)CCCCCCCC2, cl: C1CCC(C)[N+](C)(C1C)CC, target: C[N+]1(C)C(C)CCCC1C
origin: C1(C)(C)CC2C2CC(CCCC2)C2, cl: CC1(C)CCC[N+](C1)(CC)C, target: C1(C)(C)CCCC(C)(C)[N+]1(CC)C
origin: CC1[N+](C)(CCC)CCCCC1, cl: C(C)[N+]1(CC)C(CCCC1C)C, target: CC1[N+](CC)(CC)C(C)CCC1
origin: C1CC(C)[N+](C)(C)C, cl: C1C(C)[N+](CC)(C(CC1)C)C, target: C1CC(C)[N+](C)(C)C(C)C1
origin: C12CC(C1(C)CC(CCCCCC[N+](C)(C)C)CC2)CC1, cl: C1(C)(C)C2CC1C(CC[N+]2(CC)C)C, target: C12CC(C1(C)C)[N+](C)(C)CCC2
origin: CC1(C)CC2C2CCC2CC(C)(C)C1, cl: C12[N+](CCCC(C2(C)C)(C)C)CCC1, target: CC1(C)CC2CC(C)(C[N+]2(C)C)C1
origin: C[N+]1(C)CCCC(C)CCCC1, cl: C[N+]1(C)CC(C)CC(C)C1, target: C[N+]1(C)CCCC2C(C)(C)C1C2
origin: C12C(C)(C)CCC[N+](C)(C)C, cl: C[N+]1(C)CC(CC(C)C1)C, target: C12C(C)(C)C(C1)C(C)CC[N+]2(C)C
origin: CCN(C(C)CC)CC2, cl: C(N(C(C)C)CC)C, target: CCN(C(C)C)C(C)C
origin: CC(C)N(CCCCCCCCCCCCC[n+](C)cc1)C, cl: CC(C)N(CC)C(C)C, target: CC(C)N(CC)C(C)C
origin: C(N(CC)C(C)CCCCCCCCCCC)cc2)cc1, cl: CC(C)N(CC)C(C)C, target: C(N(CC)C(C)C)(C)C
origin: c1[n+](C)c(C)n(C)cc1, cl: C[n+]1cn(c(C)c1C)C, target: c1[n+](C)cn(CC)c1
origin: C(N(CC)C(C)CC2)CCCC1, cl: CC(C)N(CC)C(C)C, target: C(N(CC)C(C)C)(C)C
origin: CC[P+](CCCCCCCCCCCC[n+]1ccccc1)CC1, cl: CC[P+](CC)(CC)CC, target: CC[P+](CC)(CC)CC
origin: C1(C)CC(C)[N+](C)(C)C)C1, cl: C1(C)C[N+](C)(CC(C1)C)C, target: C1(C)CC(C)C[N+](C)(C)C1
origin: C[N+]1(C)CCCCC(C)C1, cl: C[N+]1(C)CC(C)CC(C1)C, target: C[N+]1(C)C(CC)CCCC1
origin: CC1CCCC(C)C[N+]1(C)CCCCC(C)CC[N+]1(C)CCCC1, cl: C[N+]1(CC)C(C)CCCC1C, target: CC1CCCC(C)[N+]1(CC)C
origin: CC[N+]1(C)CCCCCC1CC2, cl: CC1CCCC(C)[N+]1(CC)C, target: CC[N+]1(CC)C(C)CCCC1C
origin: CC1[N+]2(CC)(CC)CC1)CC1, cl: C1CC(C)[N+](CC)(CC1C)CC, target: CC1[N+]2(C(C)CCC1)CCCC2
origin: C1(C)(C)CC2C1CCCCC2, cl: C[N+]1(C)CC(CC(C1)C)C, target: C1(C)(C)C[N+](C)(C)CC(C)(C)C=C1
origin: C(C)[N+](C)(C)CCC1, cl: CC[N+](CC)(C)C, target: C(C)[N+](CC)(CC)CC
origin: CC(C)N(C(C)C)c1ccccc1, cl: CC(C)N(C(C)C)CC, target: CC(C)N(C(C)C)CC
origin: CC(N(CC)C)CCCCCCC1, cl: CC(C)N(C(C)C)CC, target: CC(N(CC)C(C)C)C
origin: C1N(C)CCN(CC)C1, cl: CN1CCN(C)CCN(CCN(CCN(CCN(C)CC1)C)C)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C1N(C)CCN(C)CCC(C)CC(N(CCCC)CC2)CC2, cl: N1(C)CCN(C)CCCN(C)CCN(CCC1)C, target: C1N(C)CCN(C)CCN(C)C1
origin: C[C@@H]1[N+](C)(C)CCCCCC1C, cl: C[N+]1(C)CC2C(CCC1)CCCC2, target: C[C@@H]1[N+](C)(C)[C@H](C)CCC1
origin: C1CC[C@H](C)(C)CC(C)CC(C)C2, cl: C1CC[C@@HN2CCOCCOCCOCCNC1, target: C1CC[C@H](C)[N+](C)(C)[C@@H]1C
